epoch,mean_R,mean_R_train,overall_max_R,max_R,best_prog_complexity,mean_complexity,loss,n_physical,n_rewarded,best_prog_of_epoch,overall_best_prog,best_prog_of_epoch_prefix,overall_best_prog_prefix
73,0.07448701619639413,0.7932209970463109,0.9082952888113702,0.879723738209099,18.0,20.683,0.49966071110392807,216,98,((((((((Omega+sin(((x/1)+Omega)))*(Omega/(Omega/((H0)**(2))))))**(-1)))**(0.5)))**(-1)),((((((((((Omega+log((x*1)))*x))**(0.5))*H0))**(-1))+((H0)**(-1))))**(-1)),[ 9.62865702 -0.4937433 ],[ 1.25978712e+01 -1.00691039e-02]
74,0.0794851435943087,0.7909203842393321,0.9082952888113702,0.8425131484113301,14.0,20.489,0.3724528928744596,244,104,(((((1+(((((Omega)**(2))-(x+1)))**(0.5))))**(2))*H0)-H0),((((((((((Omega+log((x*1)))*x))**(0.5))*H0))**(-1))+((H0)**(-1))))**(-1)),[3.23108894 1.41791133],[ 1.25978712e+01 -1.00691039e-02]
75,0.07211028973524299,0.7971261177206844,0.9082952888113702,0.8645925669914531,13.0,20.281,0.5115582584893327,245,94,((((log((x+cos((((1)**(0.5))+Omega)))))**(0.5))/x)*H0),((((((((((Omega+log((x*1)))*x))**(0.5))*H0))**(-1))+((H0)**(-1))))**(-1)),[8.31676446 0.58091758],[ 1.25978712e+01 -1.00691039e-02]
76,0.07505749700326617,0.794817174662192,0.9082952888113702,0.830430572493951,13.0,20.717,0.4297454357661552,215,99,(((((log(((((x)**(0.5))-(1-Omega))+1)))**(-1))/H0))**(-1)),((((((((((Omega+log((x*1)))*x))**(0.5))*H0))**(-1))+((H0)**(-1))))**(-1)),[3.65360524e+01 1.36566280e-02],[ 1.25978712e+01 -1.00691039e-02]
77,0.06381808580007788,0.7914772827194025,0.9082952888113702,0.8261441601377405,16.0,20.471,0.4070346365654851,231,84,(((((((((x+1))**(0.5))*1))**(0.5))*x)*(((Omega/H0))**(-1)))-H0),((((((((((Omega+log((x*1)))*x))**(0.5))*H0))**(-1))+((H0)**(-1))))**(-1)),[12.65282044  1.13578047],[ 1.25978712e+01 -1.00691039e-02]
78,0.06836460646178794,0.7865742178951436,0.9082952888113702,0.8338218550277274,16.0,20.641,0.2537453962952453,224,91,(H0+(((cos((((((Omega)**(-1))/1))**(0.5)))*(H0+H0))/x)+H0)),((((((((((Omega+log((x*1)))*x))**(0.5))*H0))**(-1))+((H0)**(-1))))**(-1)),[10.6115767   0.11543916],[ 1.25978712e+01 -1.00691039e-02]
79,0.07524195162958855,0.790132730326836,0.9082952888113702,0.8493135645205743,16.0,20.595,0.34658681297882205,233,101,(((((((sin(log((((Omega+(((x-1))**(0.5))))**(-1))))*(H0*H0)))**(-1)))**(0.5)))**(-1)),((((((((((Omega+log((x*1)))*x))**(0.5))*H0))**(-1))+((H0)**(-1))))**(-1)),[4.45341438 0.89945221],[ 1.25978712e+01 -1.00691039e-02]
80,0.06618908485426064,0.7890027112582154,0.9082952888113702,0.8383765721267141,14.0,20.822,0.4350782674491064,203,87,(((exp((((x-((((((x)**(0.5)))**(0.5)))**(-1))))**(0.5)))*1)-1)*H0),((((((((((Omega+log((x*1)))*x))**(0.5))*H0))**(-1))+((H0)**(-1))))**(-1)),[5.40508562 1.        ],[ 1.25978712e+01 -1.00691039e-02]
81,0.07151017659063177,0.8007436903075216,0.9082952888113702,0.875635539084446,14.0,20.618,0.6568916027567638,215,93,((((Omega-(((x+(((Omega)**(2))-Omega)))**(2))))**(0.5))*(H0/x)),((((((((((Omega+log((x*1)))*x))**(0.5))*H0))**(-1))+((H0)**(-1))))**(-1)),[5.95083811 0.97874341],[ 1.25978712e+01 -1.00691039e-02]
82,0.08610222040277628,0.7987889988825279,0.9082952888113702,0.8923854859377816,14.0,20.52,0.4536463102688993,226,112,((((Omega/(((H0/((x/1)/H0)))**(-1)))-((H0)**(2))))**(0.5)),((((((((((Omega+log((x*1)))*x))**(0.5))*H0))**(-1))+((H0)**(-1))))**(-1)),[10.12751155  1.01037966],[ 1.25978712e+01 -1.00691039e-02]
83,0.07155249966151825,0.7903027912392241,0.9082952888113702,0.8304492434627011,16.0,20.429,0.2991882010590237,244,95,((1-(1-(log(((((x/x)*x))**(2)))+Omega)))/((H0)**(-1))),((((((((((Omega+log((x*1)))*x))**(0.5))*H0))**(-1))+((H0)**(-1))))**(-1)),[9.01230847 0.0550173 ],[ 1.25978712e+01 -1.00691039e-02]
84,0.07626853176857744,0.7928252974776531,0.9082952888113702,0.8383754089577267,8.0,20.636,0.4148516769140309,215,101,((((x-((1)**(-1)))*((H0)**(2))))**(0.5)),((((((((((Omega+log((x*1)))*x))**(0.5))*H0))**(-1))+((H0)**(-1))))**(-1)),[7.25249733 1.        ],[ 1.25978712e+01 -1.00691039e-02]
85,0.08252845721060326,0.7969322950837082,0.9082952888113702,0.8770682338992918,18.0,20.347,0.49249275006292714,236,108,(((((1*(((x*exp(((x)**(0.5))))+x)/Omega))-1))**(0.5))/(x/H0)),((((((((((Omega+log((x*1)))*x))**(0.5))*H0))**(-1))+((H0)**(-1))))**(-1)),[7.31512968 3.76980818],[ 1.25978712e+01 -1.00691039e-02]
86,0.07620304873861465,0.7942627313997073,0.9082952888113702,0.8379279595922995,11.0,20.507,0.4527718149392465,235,101,(((((H0)**(-1))/((((((x)**(2))/1)-x))**(0.5))))**(-1)),((((((((((Omega+log((x*1)))*x))**(0.5))*H0))**(-1))+((H0)**(-1))))**(-1)),[6.81219797 1.        ],[ 1.25978712e+01 -1.00691039e-02]
87,0.07054317817965221,0.794620378938513,0.9082952888113702,0.8628150415211114,14.0,20.57,0.46875652193588935,229,93,(((cos(log(((exp((((x+Omega))**(0.5))))**(-1))))*(Omega*((H0)**(2)))))**(0.5)),((((((((((Omega+log((x*1)))*x))**(0.5))*H0))**(-1))+((H0)**(-1))))**(-1)),[10.91951193  1.457283  ],[ 1.25978712e+01 -1.00691039e-02]
88,0.07606779387609623,0.7969986624742655,0.9082952888113702,0.8874405380804495,19.0,20.329,0.4812933348422278,239,99,(1/((((((((x-Omega)+sin(1))+1)/(((((1/((H0)**(0.5))))**(2)))**(2))))**(0.5)))**(-1))),((((((((((Omega+log((x*1)))*x))**(0.5))*H0))**(-1))+((H0)**(-1))))**(-1)),[9.1040747  2.85159074],[ 1.25978712e+01 -1.00691039e-02]
89,0.07365807487131112,0.790851548810695,0.9082952888113702,0.8345981770951703,12.0,20.641,0.3575520600262783,226,96,((((x)**(-1))*(sin(log(x))*1))/(1/H0)),((((((((((Omega+log((x*1)))*x))**(0.5))*H0))**(-1))+((H0)**(-1))))**(-1)),[31.91620545  1.        ],[ 1.25978712e+01 -1.00691039e-02]
90,0.07486488949979471,0.7938303169377414,0.9082952888113702,0.8573872974542576,15.0,20.55,0.5345522837277925,223,101,(((((((log(1)+x)*exp(1))/1)+Omega))**(0.5))/((H0)**(-1))),((((((((((Omega+log((x*1)))*x))**(0.5))*H0))**(-1))+((H0)**(-1))))**(-1)),[ 4.36960294 -2.74578293],[ 1.25978712e+01 -1.00691039e-02]
91,0.05971496996318868,0.7890664836254397,0.9082952888113702,0.8385356825545539,14.0,20.687,0.5218088888867792,221,78,((((sin(log(((x)**(-1)))))**(0.5))*((sin((log(x)+1)))**(0.5)))*H0),((((((((((Omega+log((x*1)))*x))**(0.5))*H0))**(-1))+((H0)**(-1))))**(-1)),[7.98605341 1.        ],[ 1.25978712e+01 -1.00691039e-02]
92,0.07789860286216993,0.7906278995171253,0.9082952888113702,0.8432599811155149,15.0,20.647,0.3620120031383793,230,104,(((sin((log(((x*(H0/H0))-Omega))-Omega)))**(0.5))/((H0)**(-1))),((((((((((Omega+log((x*1)))*x))**(0.5))*H0))**(-1))+((H0)**(-1))))**(-1)),[2.69269787 0.90346323],[ 1.25978712e+01 -1.00691039e-02]
93,0.06952578580793549,0.7862823793171501,0.9082952888113702,0.8268526995454786,15.0,20.841,0.32677262550352837,202,92,(((1*(((((1/((x-Omega)/(H0/((H0)**(2))))))**(-1)))**(2))))**(0.5)),((((((((((Omega+log((x*1)))*x))**(0.5))*H0))**(-1))+((H0)**(-1))))**(-1)),[15.3785656   0.96233953],[ 1.25978712e+01 -1.00691039e-02]
94,0.06598551104478405,0.7920319435569305,0.9082952888113702,0.8569365833062002,13.0,20.66,0.4318350161886352,219,87,((H0*sin((((((((x)**(0.5)))**(0.5))*(x-Omega)))**(0.5))))*1),((((((((((Omega+log((x*1)))*x))**(0.5))*H0))**(-1))+((H0)**(-1))))**(-1)),[7.19386079 1.01011873],[ 1.25978712e+01 -1.00691039e-02]
95,0.059288140939963326,0.7951741489467207,0.9082952888113702,0.8982398476052178,17.0,20.697,0.49691467949277246,205,77,((((cos(exp((((((((x*x))**(0.5)))**(-1))*1)-1)))+Omega)*((H0)**(2))))**(0.5)),((((((((((Omega+log((x*1)))*x))**(0.5))*H0))**(-1))+((H0)**(-1))))**(-1)),[11.93859206 -0.5488746 ],[ 1.25978712e+01 -1.00691039e-02]
96,0.07079051420327659,0.7987373869265458,0.9082952888113702,0.8883209897401609,15.0,20.697,0.485365147976056,219,92,(((((log((((1/(x/((x)**(-1)))))**(-1)))+Omega)-1))**(0.5))*H0),((((((((((Omega+log((x*1)))*x))**(0.5))*H0))**(-1))+((H0)**(-1))))**(-1)),[6.34972838 0.97986093],[ 1.25978712e+01 -1.00691039e-02]
97,0.07969397014900802,0.8005915411096596,0.9082952888113702,0.8380928819375313,12.0,20.5,0.602071963196345,236,104,((((H0+((log(x)-1)/((H0)**(-1))))*H0))**(0.5)),((((((((((Omega+log((x*1)))*x))**(0.5))*H0))**(-1))+((H0)**(-1))))**(-1)),[7.49861814 1.        ],[ 1.25978712e+01 -1.00691039e-02]
98,0.06353766294846129,0.7903716116122516,0.9082952888113702,0.8368763385291147,16.0,20.728,0.36147552608324807,212,84,(((((log(sin(exp((1/x))))+x)-x)*1)*H0)+H0),((((((((((Omega+log((x*1)))*x))**(0.5))*H0))**(-1))+((H0)**(-1))))**(-1)),[4.71667705 1.        ],[ 1.25978712e+01 -1.00691039e-02]
99,0.07486863130933986,0.7944219234066695,0.9082952888113702,0.8824240601675031,10.0,20.624,0.46423301071410206,220,99,(H0*(((1-(x*(Omega*1))))**(0.5))),((((((((((Omega+log((x*1)))*x))**(0.5))*H0))**(-1))+((H0)**(-1))))**(-1)),[9.24672156 0.98972591],[ 1.25978712e+01 -1.00691039e-02]
100,0.07954451026553482,0.7916115887760911,0.9082952888113702,0.8328957319259159,16.0,20.681,0.37443257885646025,237,105,(log(x)*((((((((cos(x)-1))**(0.5))/(((x/((H0)**(2))))**(-1))))**(-1)))**(0.5))),((((((((((Omega+log((x*1)))*x))**(0.5))*H0))**(-1))+((H0)**(-1))))**(-1)),[26.02990513  1.        ],[ 1.25978712e+01 -1.00691039e-02]
101,0.06697115674082064,0.7895336026673537,0.9082952888113702,0.8413086163278887,13.0,20.488,0.45122648308223373,240,89,((((((cos((1*x))+x)/Omega)-Omega))**(0.5))*H0),((((((((((Omega+log((x*1)))*x))**(0.5))*H0))**(-1))+((H0)**(-1))))**(-1)),[20.63962713  1.24172433],[ 1.25978712e+01 -1.00691039e-02]
102,0.0741286354593432,0.7950967026890626,0.9082952888113702,0.8443888318162832,20.0,20.357,0.491814430381067,246,99,((sin((((((1+exp(x)))**(2))*x)/exp(1)))+x)/((x/H0)+((H0)**(-1)))),((((((((((Omega+log((x*1)))*x))**(0.5))*H0))**(-1))+((H0)**(-1))))**(-1)),[6.69515047 1.        ],[ 1.25978712e+01 -1.00691039e-02]
103,0.06671663325436271,0.7932603653066361,0.9082952888113702,0.8520907305963358,11.0,20.641,0.6116930392178496,230,88,(((((H0)**(2))*cos((log((x+x))-Omega))))**(0.5)),((((((((((Omega+log((x*1)))*x))**(0.5))*H0))**(-1))+((H0)**(-1))))**(-1)),[7.15973736 2.27401059],[ 1.25978712e+01 -1.00691039e-02]
104,0.06570617563192888,0.7927119984744536,0.9082952888113702,0.8430976440366662,16.0,20.753,0.434060327878011,217,86,(((log((x/(((x)**(2))*(sin(Omega)-Omega))))+1)+Omega)*H0),((((((((((Omega+log((x*1)))*x))**(0.5))*H0))**(-1))+((H0)**(-1))))**(-1)),[0.27364193 0.1799353 ],[ 1.25978712e+01 -1.00691039e-02]
105,0.07604800475202504,0.7944048545650696,0.9082952888113702,0.8350130075387784,14.0,20.106,0.4597402892856142,254,100,((((Omega)**(-1))-(((exp((((x/1))**(0.5)))*x))**(-1)))/((H0)**(-1))),((((((((((Omega+log((x*1)))*x))**(0.5))*H0))**(-1))+((H0)**(-1))))**(-1)),[39.53586917  2.64841868],[ 1.25978712e+01 -1.00691039e-02]
106,0.06540450195625362,0.793782718445136,0.9082952888113702,0.8867079063921173,14.0,20.592,0.5070528150929813,222,86,(((sin(((exp((((x*((1)**(-1))))**(2)))-1)-Omega)))**(0.5))*H0),((((((((((Omega+log((x*1)))*x))**(0.5))*H0))**(-1))+((H0)**(-1))))**(-1)),[4.04229561 1.77559926],[ 1.25978712e+01 -1.00691039e-02]
107,0.07255947868294393,0.7971698943385807,0.9082952888113702,0.8437425954945743,11.0,20.651,0.517739449774827,218,95,(cos((exp(Omega)/(((((x)**(2))+x))**(2))))*H0),((((((((((Omega+log((x*1)))*x))**(0.5))*H0))**(-1))+((H0)**(-1))))**(-1)),[6.56813946 1.82039186],[ 1.25978712e+01 -1.00691039e-02]
108,0.07051816408856461,0.795469982421624,0.9082952888113702,0.8347501470152883,15.0,20.658,0.6077327192590272,212,93,((exp((log(((x*Omega)-((((x)**(-1)))**(2))))-x))*x)*H0),((((((((((Omega+log((x*1)))*x))**(0.5))*H0))**(-1))+((H0)**(-1))))**(-1)),[19.08305683  1.05480162],[ 1.25978712e+01 -1.00691039e-02]
109,0.08620527200388145,0.7994805752339528,0.9082952888113702,0.8832894503796204,18.0,20.482,0.5338774745955008,241,113,(((sin(((Omega+(((x)**(-1))+1))+((Omega)**(2))))/(((Omega*(x/H0)))**(2))))**(0.5)),((((((((((Omega+log((x*1)))*x))**(0.5))*H0))**(-1))+((H0)**(-1))))**(-1)),[20.38631213  1.63155067],[ 1.25978712e+01 -1.00691039e-02]
110,0.06902745418267446,0.7912790528986815,0.9275293810467975,0.9275293810467975,19.0,20.624,0.5225847084074774,222,91,(((((cos((((((x)**(0.5))/x)*((Omega*1)*x))+x)))**(0.5)))**(0.5))/(1/H0)),(((((cos((((((x)**(0.5))/x)*((Omega*1)*x))+x)))**(0.5)))**(0.5))/(1/H0)),[4.39451551 0.55753022],[4.39451551 0.55753022]
111,0.06649437445350682,0.7945722773145405,0.9275293810467975,0.8341854304967078,13.0,20.632,0.44982090628759275,234,87,((((sin((Omega/exp(((x)**(2)))))*((H0)**(2)))+((H0)**(2))))**(0.5)),(((((cos((((((x)**(0.5))/x)*((Omega*1)*x))+x)))**(0.5)))**(0.5))/(1/H0)),[ 9.48523228 -4.09886112],[4.39451551 0.55753022]
112,0.06266530688009023,0.7923846393156379,0.9275293810467975,0.8374653715614025,13.0,20.718,0.5250191811124874,215,82,((((H0-(H0*((((1)**(-1))/x)*1)))*H0))**(0.5)),(((((cos((((((x)**(0.5))/x)*((Omega*1)*x))+x)))**(0.5)))**(0.5))/(1/H0)),[7.73874736 1.        ],[4.39451551 0.55753022]
113,0.07376936141301735,0.7947317325783184,0.9275293810467975,0.8374545523945657,18.0,20.771,0.4859147818474936,223,97,((((H0-((((1-(x/(1*Omega))))**(0.5))/(x*((H0)**(-1)))))*H0))**(0.5)),(((((cos((((((x)**(0.5))/x)*((Omega*1)*x))+x)))**(0.5)))**(0.5))/(1/H0)),[7.78433287e+00 1.75797365e+07],[4.39451551 0.55753022]
114,0.07090735244728259,0.7943817750585235,0.9275293810467975,0.8754798024242605,14.0,20.551,0.4671730465159505,235,93,((((H0*sin((((log(Omega)/x)/Omega)+x)))*H0))**(0.5)),(((((cos((((((x)**(0.5))/x)*((Omega*1)*x))+x)))**(0.5)))**(0.5))/(1/H0)),[5.71698463 0.5630084 ],[4.39451551 0.55753022]
115,0.07793477609351027,0.7917101595953255,0.9275293810467975,0.8647674352386353,17.0,20.576,0.39007119410758406,215,102,(((Omega*(cos(((((((1)**(2))/1)/Omega)/x)+x))*((H0)**(2)))))**(0.5)),(((((cos((((((x)**(0.5))/x)*((Omega*1)*x))+x)))**(0.5)))**(0.5))/(1/H0)),[8.31221296 1.76569369],[4.39451551 0.55753022]
116,0.08168537722217731,0.7916042382750474,0.9275293810467975,0.8272088811486076,16.0,20.594,0.300536170542359,229,108,((((x*(exp((Omega*Omega))+Omega)))**(-1))*((x/((H0)**(-1)))-H0)),(((((cos((((((x)**(0.5))/x)*((Omega*1)*x))+x)))**(0.5)))**(0.5))/(1/H0)),[23.10766328 -0.40976051],[4.39451551 0.55753022]
117,0.059179353786500376,0.7883021747141757,0.9275293810467975,0.8700287754352163,15.0,20.288,0.5145304024481142,243,77,(((((1-(cos(exp((log(Omega)*1)))+x))*H0)*H0))**(0.5)),(((((cos((((((x)**(0.5))/x)*((Omega*1)*x))+x)))**(0.5)))**(0.5))/(1/H0)),[7.73339551 1.5809172 ],[4.39451551 0.55753022]
118,0.06340724470084597,0.7914932036881478,0.9275293810467975,0.8739441432472408,13.0,20.517,0.3760232450115337,226,83,((((sin(((1)**(2)))+sin((Omega/x)))/((((H0)**(-1)))**(2))))**(0.5)),(((((cos((((((x)**(0.5))/x)*((Omega*1)*x))+x)))**(0.5)))**(0.5))/(1/H0)),[5.47981335 4.18457554],[4.39451551 0.55753022]
119,0.08055061869585421,0.7968126483568657,0.9275293810467975,0.8617973925655337,8.0,20.31,0.4900176837238808,254,105,((((Omega-x)/((((H0)**(-1)))**(2))))**(0.5)),(((((cos((((((x)**(0.5))/x)*((Omega*1)*x))+x)))**(0.5)))**(0.5))/(1/H0)),[7.37216635 1.0101216 ],[4.39451551 0.55753022]
120,0.07570759593321005,0.7953372950413492,0.9275293810467975,0.8558138391204271,20.0,20.298,0.4735710576189826,244,99,(((((1/exp((((((x-1))**(0.5)))**(0.5))))*(((Omega/(((((1/H0))**(2)))**(-1))))**(0.5))))**(-1))-H0),(((((cos((((((x)**(0.5))/x)*((Omega*1)*x))+x)))**(0.5)))**(0.5))/(1/H0)),[8.58978245 1.78099809],[4.39451551 0.55753022]
121,0.08850661589721208,0.7948678464370835,0.9275293810467975,0.8380928939386042,13.0,20.172,0.4245390818999832,251,117,(((log(x)*(((exp(((log(cos(Omega)))**(-1))))**(2))*((H0)**(2)))))**(0.5)),(((((cos((((((x)**(0.5))/x)*((Omega*1)*x))+x)))**(0.5)))**(0.5))/(1/H0)),[10.28480393  1.52854899],[4.39451551 0.55753022]
122,0.057061017099663276,0.7759000661478568,0.9275293810467975,0.836430648902816,13.0,20.675,1.0953269726396344,211,77,(((((Omega)**(0.5))*(((((log(x))**(0.5))/(((x)**(0.5))/H0)))**(2))))**(0.5)),(((((cos((((((x)**(0.5))/x)*((Omega*1)*x))+x)))**(0.5)))**(0.5))/(1/H0)),[5.88826956 3.45251109],[4.39451551 0.55753022]
123,0.08078402645676706,0.7993512833939755,0.9275293810467975,0.8552370165454013,13.0,20.61,0.5680273015889815,226,105,((((log(((Omega)**(2)))+(exp(Omega)+exp(x))))**(0.5))/((H0)**(-1))),(((((cos((((((x)**(0.5))/x)*((Omega*1)*x))+x)))**(0.5)))**(0.5))/(1/H0)),[4.23681908 0.14235122],[4.39451551 0.55753022]
124,0.08381666239206995,0.8002316708177999,0.9275293810467975,0.8924723223542339,16.0,20.398,0.526514903822553,237,110,((((sin((log(((Omega)**(0.5)))+x)))**(0.5))/(x+1))/(H0/((H0)**(2)))),(((((cos((((((x)**(0.5))/x)*((Omega*1)*x))+x)))**(0.5)))**(0.5))/(1/H0)),[19.84196737  0.13255481],[4.39451551 0.55753022]
125,0.06656878548465459,0.7936264244766952,0.9275293810467975,0.8742303003890497,19.0,20.36,0.5335883205616628,234,87,(((((((((((sin(1))**(-1))+1))**(0.5))-x)-Omega)*1)*(x*(H0*H0))))**(0.5)),(((((cos((((((x)**(0.5))/x)*((Omega*1)*x))+x)))**(0.5)))**(0.5))/(1/H0)),[8.02057488 0.469202  ],[4.39451551 0.55753022]
126,0.065798794048603,0.7979563883297083,0.9275293810467975,0.8887617370999321,13.0,20.665,0.5638574690494519,214,86,(H0*(((1-((((Omega+x)-(1/1)))**(0.5))))**(0.5))),(((((cos((((((x)**(0.5))/x)*((Omega*1)*x))+x)))**(0.5)))**(0.5))/(1/H0)),[12.84618719  0.98988029],[4.39451551 0.55753022]
127,0.07895894042762353,0.7959053073691957,0.9275293810467975,0.8735471160964431,10.0,20.531,0.4308730745464838,236,103,(((sin(log((((Omega*x))**(0.5))))*((H0)**(2))))**(0.5)),(((((cos((((((x)**(0.5))/x)*((Omega*1)*x))+x)))**(0.5)))**(0.5))/(1/H0)),[11.33505479  0.98998211],[4.39451551 0.55753022]
128,0.06398259171903051,0.7873813392245352,0.9275293810467975,0.8301792392363797,12.0,20.75,0.5042430912590551,209,85,(((((log(x))**(-1))/(H0/((1+x)+x))))**(-1)),(((((cos((((((x)**(0.5))/x)*((Omega*1)*x))+x)))**(0.5)))**(0.5))/(1/H0)),[92.00167886  1.        ],[4.39451551 0.55753022]
129,0.06635409374749443,0.7921747731114545,0.9275293810467975,0.876348217298663,17.0,20.632,0.45793115748671304,222,87,((((((Omega/((x/(((H0/((H0)**(0.5))))**(2)))+((H0)**(-1)))))**(2))-((H0)**(2))))**(0.5)),(((((cos((((((x)**(0.5))/x)*((Omega*1)*x))+x)))**(0.5)))**(0.5))/(1/H0)),[8.50856445 2.01037876],[4.39451551 0.55753022]
130,0.0766150992698343,0.7859956757817396,0.9275293810467975,0.8135736199380229,10.0,20.498,0.2224382062079991,243,103,((((log(1)-1)+x)*H0)/1),(((((cos((((((x)**(0.5))/x)*((Omega*1)*x))+x)))**(0.5)))**(0.5))/(1/H0)),[26.7174661  1.       ],[4.39451551 0.55753022]
131,0.07456991747719213,0.7919491597730466,0.9275293810467975,0.8574698614392109,18.0,20.653,0.40597328736057486,215,98,(((((H0*(sin(x)*cos((Omega+x))))/(Omega/H0))-(H0*H0)))**(0.5)),(((((cos((((((x)**(0.5))/x)*((Omega*1)*x))+x)))**(0.5)))**(0.5))/(1/H0)),[4.4069058  0.25492505],[4.39451551 0.55753022]
132,0.062490717605740834,0.7933199261403965,0.9275293810467975,0.8757880107008823,15.0,20.688,0.6232091158004832,212,82,((((x*cos((((1*Omega)/1)+x)))/((((H0)**(2)))**(-1))))**(0.5)),(((((cos((((((x)**(0.5))/x)*((Omega*1)*x))+x)))**(0.5)))**(0.5))/(1/H0)),[8.1100625  0.56067582],[4.39451551 0.55753022]
133,0.06665023738822774,0.797169614298724,0.9275293810467975,0.8869098094656487,17.0,20.487,0.5088545417596271,238,88,(((((cos(Omega)+log((((Omega/1))**(-1))))/(((x/H0))**(2)))+((H0)**(2))))**(0.5)),(((((cos((((((x)**(0.5))/x)*((Omega*1)*x))+x)))**(0.5)))**(0.5))/(1/H0)),[6.29716812 1.93777914],[4.39451551 0.55753022]
134,0.07404699315973376,0.7921709827288835,0.9275293810467975,0.8768548704135694,13.0,20.575,0.5253283091908527,236,98,((((((x*(x+x))+Omega)-1)*((H0)**(2))))**(0.5)),(((((cos((((((x)**(0.5))/x)*((Omega*1)*x))+x)))**(0.5)))**(0.5))/(1/H0)),[ 4.99966347 -1.04173638],[4.39451551 0.55753022]
135,0.07090311634616497,0.7918738643999563,0.9275293810467975,0.8881712435296938,19.0,20.802,0.4892579697210222,209,94,((((((H0/((x*(Omega+1))/H0))-(H0/((H0)**(-1)))))**(0.5))+H0)-H0),(((((cos((((((x)**(0.5))/x)*((Omega*1)*x))+x)))**(0.5)))**(0.5))/(1/H0)),[ 8.92535727 -0.01001818],[4.39451551 0.55753022]
136,0.08177681233957401,0.7985802878851226,0.9275293810467975,0.9020828400957396,14.0,20.325,0.5532307577775,240,107,(((sin((((((((x)**(2)))**(-1))/((Omega-Omega)+Omega)))**(2))))**(0.5))*H0),(((((cos((((((x)**(0.5))/x)*((Omega*1)*x))+x)))**(0.5)))**(0.5))/(1/H0)),[3.99598828 0.55265685],[4.39451551 0.55753022]
137,0.08545041962055722,0.7970554310579958,0.9275293810467975,0.8581691537146904,15.0,20.222,0.4989582556132641,260,114,(((cos(((((Omega-((x)**(2)))+(Omega/((1)**(-1)))))**(0.5))))**(0.5))/((H0)**(-1))),(((((cos((((((x)**(0.5))/x)*((Omega*1)*x))+x)))**(0.5)))**(0.5))/(1/H0)),[8.89046223 1.74386996],[4.39451551 0.55753022]
138,0.06367863628322613,0.7851284187903752,0.9275293810467975,0.8517723660183938,12.0,20.733,0.5273913015723191,212,86,((((cos(log((((x)**(0.5))*Omega)))/x))**(0.5))/((H0)**(-1))),(((((cos((((((x)**(0.5))/x)*((Omega*1)*x))+x)))**(0.5)))**(0.5))/(1/H0)),[10.56848328  0.2068355 ],[4.39451551 0.55753022]
139,0.0653372569524523,0.7898405839484088,0.9275293810467975,0.8554854778554339,15.0,20.759,0.5872053267047347,215,86,(H0+((sin(log(((((((1-x))**(0.5)))**(0.5))/Omega)))/x)*H0)),(((((cos((((((x)**(0.5))/x)*((Omega*1)*x))+x)))**(0.5)))**(0.5))/(1/H0)),[6.49269282 1.12143582],[4.39451551 0.55753022]
140,0.0847418833570218,0.7937321535342324,0.9275293810467975,0.851487299507131,14.0,20.49,0.43751076885826845,231,110,((((((((Omega*(x-log((Omega+1)))))**(-1))/((H0)**(2))))**(0.5)))**(-1)),(((((cos((((((x)**(0.5))/x)*((Omega*1)*x))+x)))**(0.5)))**(0.5))/(1/H0)),[5.54230227 1.74435678],[4.39451551 0.55753022]
141,0.07989504357548718,0.7990313943332613,0.9275293810467975,0.8693236977199191,11.0,20.235,0.55921142603536,246,105,(((((sin(x)+log(((Omega)**(-1)))))**(0.5))*H0)*1),(((((cos((((((x)**(0.5))/x)*((Omega*1)*x))+x)))**(0.5)))**(0.5))/(1/H0)),[10.93905306  2.33239608],[4.39451551 0.55753022]
142,0.06728700219966098,0.7905654130660337,0.9275293810467975,0.8436773899379191,12.0,20.551,0.4135402736176345,231,89,((exp((log((((Omega-x))**(0.5)))-x))*H0)*Omega),(((((cos((((((x)**(0.5))/x)*((Omega*1)*x))+x)))**(0.5)))**(0.5))/(1/H0)),[20.25063643  1.01012141],[4.39451551 0.55753022]
143,0.07029633252610949,0.7935528432616777,0.9275293810467975,0.85668466319119,19.0,20.542,0.482362417052458,221,92,(((((((Omega+(x-(1/x)))/Omega)*(((((1/(H0*H0)))**(-1)))**(2))))**(0.5)))**(0.5)),(((((cos((((((x)**(0.5))/x)*((Omega*1)*x))+x)))**(0.5)))**(0.5))/(1/H0)),[ 1.09241456 -0.02013861],[4.39451551 0.55753022]
144,0.07496696807571024,0.7963114067275622,0.9275293810467975,0.8974960934390576,13.0,20.7,0.5345881723970567,215,99,(((cos(exp((((Omega-((x)**(0.5))))**(2))))*(1*((H0)**(2)))))**(0.5)),(((((cos((((((x)**(0.5))/x)*((Omega*1)*x))+x)))**(0.5)))**(0.5))/(1/H0)),[9.65491004 1.67704635],[4.39451551 0.55753022]
145,0.07798368360336416,0.7954342369205346,0.9275293810467975,0.8692269053887797,7.0,20.504,0.45581659823228565,237,103,((((Omega-x)*((H0)**(2))))**(0.5)),(((((cos((((((x)**(0.5))/x)*((Omega*1)*x))+x)))**(0.5)))**(0.5))/(1/H0)),[7.69825209 1.01012101],[4.39451551 0.55753022]
