m,x,y,z,vx,vy,vz,ra,dec,dis,vh,mu_r,mu_d,l,b,mu_l,mu_b,l_alt,phi1,phi2,mu_p1,mu_p2,sID
0.0,-15.410073,-43.943401,-20.021727,-28.783432,37.974627,-69.771278,97.531392,-51.958532,48.828219,228.333778,0.079301,0.037797,-99.34579,-24.207611,-0.017951,0.085994,-99.34579,60.57711,-11.358393,0.08634,0.016204,4
0.0,-15.688099,-43.535939,-20.706628,-26.816053,43.508903,-67.194644,95.956543,-51.773823,48.790819,221.820222,0.097284,0.02851,-99.787394,-25.112438,-0.006533,0.101164,-99.787394,59.663338,-10.938852,0.101275,0.004495,4
0.0,-15.946276,-43.073395,-21.365331,-24.813429,48.991734,-64.531243,94.393744,-51.579634,48.704628,215.231031,0.114557,0.018793,-100.223382,-26.019146,0.004628,0.115996,-100.223382,58.748674,-10.5275,0.115881,-0.006926,4
0.0,-16.184243,-42.556262,-21.996956,-22.773905,54.427156,-61.778741,92.839897,-51.375856,48.569553,208.561534,0.131197,0.008637,-100.654695,-26.929641,0.015592,0.130553,-100.654695,57.83106,-10.123649,0.130228,-0.018114,4
0.0,-16.401623,-41.984997,-22.6006,-20.69565,59.818959,-58.934374,91.291923,-51.162283,48.385484,201.806436,0.147273,-0.001972,-101.082251,-27.845867,0.02642,0.144897,-101.082251,56.908414,-9.726654,0.144378,-0.029122,4
0.0,-16.598019,-41.360017,-23.175327,-18.576651,65.170695,-55.994936,89.746739,-50.938612,48.152295,194.95981,0.162846,-0.013057,-101.506954,-28.769836,0.037167,0.159085,-101.506954,55.978602,-9.335909,0.158396,-0.040001,4
0.0,-16.773011,-40.681706,-23.72017,-16.414702,70.485679,-52.956757,88.20123,-50.704439,47.869843,188.015082,0.177971,-0.024646,-101.929706,-29.703639,0.04789,0.173169,-101.929706,55.039414,-8.950848,0.172338,-0.050802,4
0.0,-16.92616,-39.950416,-24.23412,-14.207393,75.766984,-49.815681,86.652226,-50.459251,47.53797,180.964992,0.192697,-0.036776,-102.351413,-30.649476,0.058647,0.187204,-102.351413,54.088546,-8.570937,0.186261,-0.061576,4
0.0,-17.056997,-39.166469,-24.716125,-11.952091,81.017436,-46.567028,85.096467,-50.202423,47.156503,173.801563,0.207068,-0.04949,-102.773002,-31.609676,0.069496,0.201238,-102.773002,53.123567,-8.195672,0.200221,-0.072373,4
0.0,-17.16503,-38.330161,-25.165085,-9.645932,86.239601,-43.205562,83.530579,-49.933201,46.725255,166.516044,0.221118,-0.062838,-103.195426,-32.58673,0.080496,0.215319,-103.195426,52.141888,-7.82458,0.214271,-0.083246,4
0.0,-17.249734,-37.441764,-25.579842,-7.285792,91.435763,-39.725441,81.951036,-49.650692,46.24403,159.098851,0.23488,-0.076878,-103.619685,-33.583321,0.091711,0.229494,-103.619685,51.140732,-7.457216,0.228463,-0.09425,4
0.0,-17.310553,-36.501526,-25.959177,-4.868271,96.607902,-36.120166,80.354123,-49.353847,45.712622,151.53949,0.248374,-0.091679,-104.046837,-34.602362,0.10321,0.243808,-104.046837,50.117093,-7.09316,0.242852,-0.105441,4
0.0,-17.346894,-35.50968,-26.301805,-2.389666,101.757652,-32.382519,78.735894,-49.041436,45.13082,143.826472,0.261617,-0.107318,-104.478017,-35.647039,0.115065,0.258304,-104.478017,49.067689,-6.732024,0.257487,-0.116881,4
0.0,-17.358127,-34.466444,-26.606361,0.15406,106.886263,-28.504486,77.092124,-48.712022,44.498415,135.947207,0.274615,-0.123883,-104.91446,-36.720863,0.127355,0.273022,-104.91446,47.988912,-6.373446,0.272421,-0.128636,4
0.0,-17.343579,-33.372023,-26.871398,2.767309,111.994533,-24.477181,75.418252,-48.36393,43.8152,127.887891,0.287363,-0.141473,-105.35753,-37.82773,0.14017,0.288,-105.35753,46.876763,-6.017095,0.287704,-0.140777,4
0.0,-17.30253,-32.22662,-27.095375,5.454884,117.082736,-20.290743,73.709322,-47.995201,43.080987,119.633367,0.299841,-0.160203,-105.808751,-38.971994,0.153609,0.303272,-105.808751,45.726782,-5.662676,0.303386,-0.153384,4
0.0,-17.234213,-31.030436,-27.276647,8.222031,122.150523,-15.934227,71.959903,-47.603543,42.295608,111.166976,0.312018,-0.1802,-106.269852,-40.15855,0.167783,0.318866,-106.269852,44.533953,-5.309937,0.319515,-0.166545,4
0.0,-17.137803,-29.783681,-27.413453,11.074486,127.196799,-11.395476,70.164005,-47.186268,41.458933,102.470382,0.323836,-0.20161,-106.742825,-41.392942,0.182821,0.334802,-106.742825,43.292603,-4.95867,0.336134,-0.180362,4
0.0,-17.012416,-28.486578,-27.503905,14.018522,132.219564,-6.660976,68.314977,-46.740206,40.570887,93.523383,0.335215,-0.224596,-107.23,-42.68149,0.19887,0.351088,-107.23,41.996264,-4.608732,0.353281,-0.194948,4
0.0,-16.857102,-27.139378,-27.545971,17.061008,137.215718,-1.715684,66.405385,-46.261611,39.631467,84.303704,0.34604,-0.24934,-107.734141,-44.031443,0.216102,0.367715,-107.734141,40.637521,-4.260054,0.370987,-0.210434,4
0.0,-16.670841,-25.742367,-27.537461,20.209466,142.1808,3.457158,64.426864,-45.746028,38.640776,74.786774,0.356151,-0.276049,-108.258594,-45.451175,0.234718,0.384647,-108.258594,39.207806,-3.912667,0.389267,-0.226974,4
0.0,-16.45253,-24.295885,-27.476008,23.472131,147.10867,8.876239,62.36995,-45.188136,37.599055,64.945508,0.365329,-0.304947,-108.807473,-46.95042,0.254956,0.401815,-108.807473,37.697156,-3.566728,0.408114,-0.244748,4
0.0,-16.200985,-22.800345,-27.359047,26.858018,151.991089,14.562428,60.223867,-44.581533,36.506732,54.750094,0.373281,-0.336284,-109.385951,-48.54057,0.2771,0.419095,-109.385951,36.093906,-3.222563,0.427489,-0.263968,4
0.0,-15.914925,-21.256251,-27.183793,30.37698,156.817187,20.53903,57.97628,-43.91848,35.364485,44.167842,0.379606,-0.370326,-110.000672,-50.235047,0.301492,0.436286,-110.000672,34.384301,-2.880726,0.447305,-0.284887,4
0.0,-15.592965,-19.664235,-26.947213,34.039757,161.572767,26.832087,55.612992,-43.189552,34.173325,33.163126,0.383769,-0.40735,-110.660393,-52.04977,0.328542,0.45307,-110.660393,32.552011,-2.542071,0.467402,-0.307812,4
0.0,-15.23361,-18.025091,-26.646001,37.858004,166.239409,33.470672,53.117586,-42.383194,32.934706,21.697547,0.385045,-0.44763,-111.377,-54.003739,0.358757,0.468962,-111.377,30.57751,-2.207868,0.487509,-0.333117,4
0.0,-14.835244,-16.339822,-26.276541,41.844284,170.793298,40.487188,50.470991,-41.485147,31.650676,9.730463,0.382454,-0.491409,-112.167185,-56.119775,0.392753,0.483218,-112.167185,28.437292,-1.879947,0.507194,-0.361259,4
0.0,-14.396119,-14.609702,-25.834878,46.011989,175.203695,47.917624,47.650979,-40.477694,30.324072,-2.779819,0.374672,-0.538857,-113.055366,-58.425429,0.431297,0.494701,-113.055366,26.102874,-1.560918,0.525782,-0.392809,4
0.0,-13.914352,-12.836357,-25.316677,50.375151,179.430918,55.801699,44.631571,-39.338693,28.958797,-15.873695,0.3599,-0.589987,-114.079064,-60.954091,0.475343,0.501659,-114.079064,23.539538,-1.254468,0.542234,-0.42848,4
0.0,-13.387917,-11.021863,-24.717188,54.948063,183.423713,64.182794,41.382373,-38.040339,27.56019,-29.585971,0.335691,-0.644535,-115.299599,-63.746262,0.526083,0.501349,-115.299599,20.70476,-0.965784,0.554966,-0.469176,4
0.0,-12.814645,-9.168883,-24.03121,59.744602,187.11579,73.107486,37.867875,-36.547617,26.13553,-43.938256,0.298725,-0.701748,-116.825431,-66.850806,0.585008,0.489339,-116.825431,17.5463,-0.702149,0.561586,-0.516051,4
0.0,-12.192239,-7.280834,-23.253064,64.777064,190.421329,82.624342,34.046776,-34.816468,24.694729,-58.925855,0.244509,-0.760067,-118.86985,-70.325511,0.653949,0.45808,-118.86985,14.0,-0.473767,0.558497,-0.570586,4
0.0,-11.518289,-5.362112,-22.376588,70.054234,193.229232,92.781478,29.871511,-32.791828,23.251268,-74.495668,0.167033,-0.816644,-121.920547,-74.234422,0.734929,0.393302,-121.920547,9.987502,-0.29488,0.540358,-0.634681,4
0.0,-10.790333,-3.418383,-21.395155,75.578259,195.39599,103.622004,25.288273,-30.406036,21.823434,-90.51001,0.058426,-0.866679,-127.387111,-78.630211,0.82828,0.261721,-127.387111,5.414496,-0.185192,0.49937,-0.710757,4
0.0,-10.005936,-1.456941,-20.301766,81.339734,196.737405,115.176021,20.238068,-27.5788,20.435893,-106.689941,-0.091203,-0.902641,-141.443684,-83.431941,0.905506,-0.056012,-141.443684,0.170872,-0.17149,0.424503,-0.801795,4
0.0,-9.162848,0.512834,-19.089238,87.309616,197.019584,127.447254,14.659659,-24.221212,19.121504,-122.533378,-0.293352,-0.913706,152.492924,-86.671006,0.182792,-0.942073,152.492924,-5.864476,-0.288967,0.301059,-0.911196,4
0.0,-8.259247,2.478954,-17.750569,93.428684,195.952948,140.391352,8.495672,-20.248178,17.923016,-137.214542,-0.559385,-0.886327,91.877178,-82.045568,-0.921554,-0.499226,91.877178,-12.809464,-0.581025,0.111538,-1.042136,4
0.0,-7.294114,4.426269,-16.279566,99.593487,193.1972,153.884595,1.703328,-15.605197,16.893708,-149.504349,-0.896418,-0.807635,78.707095,-74.50348,-1.205926,-0.039778,78.707095,-20.749059,-1.095164,-0.160372,-1.195876,4
0.0,-6.267774,6.336025,-14.671844,105.63634,188.378884,167.681911,354.270847,-10.312997,16.095253,-157.813496,-1.300213,-0.673482,73.22265,-65.722305,-1.405805,0.409685,73.22265,-29.686378,-1.871852,-0.520777,-1.368547,4
0.0,-5.182595,8.185805,-12.926255,111.314394,181.151218,181.374523,346.238409,-4.520521,15.590636,-160.510688,-1.746952,-0.499673,69.901074,-56.006785,-1.580805,0.895861,69.901074,-39.484345,-2.925573,-0.952787,-1.547162,4
0.0,-4.043744,9.950263,-11.046652,116.313977,171.295908,194.372538,337.718135,1.4678,15.431407,-156.569247,-2.190335,-0.327115,67.437499,-45.713324,-1.728373,1.384665,67.437499,-49.831805,-4.225376,-1.40907,-1.708536,4
0.0,-2.859727,11.603063,-9.043526,120.291519,158.854702,205.954105,328.902027,7.236325,15.642904,-146.240754,-2.571852,-0.2082,65.37561,-35.318645,-1.837795,1.811154,65.37561,-60.279755,-5.691263,-1.823116,-1.82593,4
0.0,-1.642309,13.120018,-6.934684,122.954976,144.223193,215.408512,320.045652,12.378644,16.215424,-131.169086,-2.842881,-0.1778,63.51997,-25.319134,-1.902849,2.119611,63.51997,-70.354863,-7.216722,-2.138411,-1.881698,4
0.0,-0.405528,14.482596,-4.744167,124.154142,128.117726,222.231899,311.425021,16.62444,17.107426,-113.72854,-2.983644,-0.234462,61.778581,-16.100093,-1.925685,2.291035,61.778581,-79.687703,-8.704381,-2.332394,-1.875378,4
0.0,0.835992,15.680334,-2.499394,123.923166,111.39819,226.262996,303.281951,19.890494,18.258474,-96.107793,-3.005324,-0.348494,60.107139,-7.867898,-1.91485,2.342385,60.107139,-88.078248,-10.089864,-2.416432,-1.820514,4
0.0,2.068784,16.711147,-0.227663,122.448053,94.847973,227.675234,295.783122,22.24494,19.603848,-79.775607,-2.937649,-0.483899,58.4846,-0.6654,-1.881069,2.307708,58.4846,-95.482132,-11.344283,-2.419122,-1.73545,4
0.0,3.281681,17.579774,2.046659,119.98978,79.03468,226.855306,289.008275,23.835126,21.084628,-65.447612,-2.81399,-0.613911,56.900983,5.570402,-1.833992,2.220788,56.900983,-101.956622,-12.464048,-2.370295,-1.636194,4
0.0,4.466194,18.29541,4.303532,116.813018,64.286525,224.262112,282.963828,24.8265,22.652109,-53.305609,-2.662128,-0.724614,55.351149,10.951835,-1.780848,2.107266,55.351149,-107.607165,-13.459118,-2.29332,-1.533843,4
0.0,5.616316,18.869522,6.52744,113.145397,50.740393,220.329533,277.607551,25.368416,24.268282,-43.236906,-2.501423,-0.811824,53.83182,15.602987,-1.726418,1.983849,53.83182,-112.551523,-14.344716,-2.203892,-1.434934,4
0.0,6.728069,19.314268,8.706878,109.164664,38.407794,215.422095,272.872045,25.581804,25.90447,-35.002609,-2.343688,-0.876764,52.340309,19.640347,-1.673568,1.860312,52.340309,-116.901037,-15.136771,-2.11154,-1.342755,4
0.0,7.799012,19.641528,10.83359,105.00159,27.229927,209.826126,268.681623,25.558884,27.539448,-28.332577,-2.195266,-0.922878,50.874053,23.165254,-1.623847,1.741844,50.874053,-120.753127,-15.849875,-2.021599,-1.258585,4
0.0,8.82781,19.862408,12.901827,100.748742,17.114933,203.757853,264.962331,25.367665,29.157675,-22.970733,-2.058985,-0.954059,49.430499,26.262528,-1.577974,1.630843,49.430499,-124.189763,-16.496611,-1.936789,-1.182581,4
0.0,9.813907,19.987025,14.907705,96.469852,7.960128,197.376781,261.646874,25.057403,30.747838,-18.692535,-1.935613,-0.973847,48.007111,29.001826,-1.536168,1.528124,48.007111,-127.278585,-17.087514,-1.85829,-1.11433,4
0.0,10.75727,20.02447,16.848706,92.207764,-0.335961,190.79889,258.676402,24.663454,32.301746,-15.308671,-1.824802,-0.985165,46.601404,31.439878,-1.498372,1.433644,46.601404,-130.074948,-17.63129,-1.786417,-1.053171,4
0.0,11.658218,19.982851,18.723304,87.990537,-7.86777,184.10768,256.000598,24.211098,33.813488,-12.662742,-1.725665,-0.990315,45.210989,33.622798,-1.464383,1.346932,45.210989,-132.624064,-18.135097,-1.72102,-0.998365,4
0.0,12.517295,19.869376,20.530679,83.835906,-14.720364,177.362771,253.576958,23.718397,35.278834,-10.62682,-1.637103,-0.991051,43.833588,35.588135,-1.43393,1.267333,43.833588,-134.962931,-18.604831,-1.661725,-0.949189,4
0.0,13.335185,19.690454,22.270519,79.754455,-20.968977,170.606344,251.369794,23.198252,36.694784,-9.096681,-1.55798,-0.988696,42.46705,37.366581,-1.406721,1.194135,42.46705,-137.121952,-19.045362,-1.608057,-0.904972,4
0.0,14.112652,19.451788,23.942864,75.751853,-26.679468,163.867881,249.349193,22.659878,38.059243,-7.987436,-1.487219,-0.984232,41.10936,38.983354,-1.38247,1.126637,41.10936,-139.126246,-19.460733,-1.559521,-0.865116,4
0.0,14.850497,19.158466,25.548001,71.830405,-31.909173,157.167616,247.490063,22.10985,39.370787,-7.229825,-1.423834,-0.978388,39.758628,40.459287,-1.360903,1.064185,39.758628,-140.9967,-19.854328,-1.515637,-0.829091,4
0.0,15.549534,18.81504,27.086386,67.990142,-36.707889,150.519039,245.771306,21.552836,40.628487,-6.767148,-1.36695,-0.971701,38.41309,41.811693,-1.341771,1.006185,38.41309,-142.750788,-20.228993,-1.475955,-0.796438,4
0.0,16.210569,18.425599,28.558581,64.229574,-41.118841,143.930724,244.17512,20.992129,41.831777,-6.552811,-1.315801,-0.964568,37.0711,43.055043,-1.324847,0.952104,37.0711,-144.403237,-20.587141,-1.44007,-0.76676,4
0.0,16.834386,17.99383,29.965216,60.546212,-45.179571,137.40765,242.686418,20.430018,42.980362,-6.548344,-1.269716,-0.957278,35.731118,44.201501,-1.30993,0.901467,35.731118,-145.966533,-20.930836,-1.407618,-0.739711,4
0.0,17.421743,17.523066,31.306957,56.936937,-48.92273,130.952169,241.292358,19.86806,44.074145,-6.721837,-1.228117,-0.950047,34.391703,45.261346,-1.296839,0.853855,34.391703,-147.451339,-21.261849,-1.378275,-0.714995,4
0.0,17.973363,17.016338,32.584484,53.39825,-52.376764,124.564713,239.981957,19.307271,45.11317,-7.046695,-1.190505,-0.943029,33.051508,46.243307,-1.285414,0.8089,33.051508,-148.866819,-21.58172,-1.351759,-0.692355,4
0.0,18.489933,16.476411,33.798473,49.926446,-55.566503,118.24432,238.745773,18.748267,46.097587,-7.500637,-1.156448,-0.936339,31.709267,47.154829,-1.275511,0.766272,31.709267,-150.220899,-21.891789,-1.327817,-0.671568,4
0.0,18.972104,15.905816,34.949586,46.517738,-58.513661,111.989011,237.575649,18.191369,47.027616,-8.064907,-1.125571,-0.93006,30.36379,48.002288,-1.267006,0.725684,30.36379,-151.520479,-22.193238,-1.306233,-0.65244,4
0.0,19.420487,15.306882,36.03846,43.168334,-61.237264,105.796073,236.464504,17.636676,47.903526,-8.723635,-1.097553,-0.924251,29.013958,48.791164,-1.259786,0.686877,29.013958,-152.771601,-22.48711,-1.286813,-0.634803,4
0.0,19.835657,14.681759,37.065704,39.874495,-63.754006,99.662273,235.40616,17.084119,48.725614,-9.463329,-1.072113,-0.918956,27.658715,49.526181,-1.253753,0.649623,27.658715,-153.979594,-22.774337,-1.26939,-0.618511,4
0.0,20.218151,14.032442,38.03189,36.632564,-66.078556,93.584007,234.395203,16.533504,49.494197,-10.272454,-1.049011,-0.914205,26.297065,50.21142,-1.248817,0.613717,26.297065,-155.14918,-23.055757,-1.253818,-0.603435,4
0.0,20.568471,13.360786,38.937555,33.438993,-68.223815,87.557415,233.426863,15.984539,50.209595,-11.141102,-1.028035,-0.91002,24.928064,50.850413,-1.244901,0.578976,24.928064,-156.284575,-23.332126,-1.23997,-0.589461,4
0.0,20.887082,12.668525,39.783197,30.290353,-70.201135,81.578464,232.496916,15.436859,50.872126,-12.060711,-1.009002,-0.906417,23.550823,51.446217,-1.241934,0.545232,23.550823,-157.389563,-23.604136,-1.227736,-0.576491,4
0.0,21.174417,11.957289,40.569269,27.183338,-72.020498,75.64301,231.60161,14.890038,51.482101,-13.023841,-0.991754,-0.903408,22.164499,52.001482,-1.239853,0.512336,22.164499,-158.467564,-23.87242,-1.217019,-0.564436,4
0.0,21.430877,11.228612,41.296187,24.114765,-73.690679,69.746836,230.737589,14.343603,52.039816,-14.023988,-0.976153,-0.901001,20.768294,52.518498,-1.238602,0.480149,20.768294,-159.521689,-24.137565,-1.207736,-0.553219,4
0.0,21.656831,10.483947,41.964322,21.081574,-75.219374,63.885688,229.901842,13.797044,52.545548,-15.055424,-0.962077,-0.899205,19.361454,52.999242,-1.238131,0.448546,19.361454,-160.554785,-24.400118,-1.199818,-0.542769,4
0.0,21.852617,9.724674,42.574004,18.08082,-76.613313,58.05529,229.091652,13.249814,52.999557,-16.11307,-0.949422,-0.898025,17.943266,53.445414,-1.238394,0.417409,17.943266,-161.569478,-24.660592,-1.193203,-0.533026,4
0.0,22.018546,8.95211,43.125517,15.109669,-77.878354,52.25136,228.304556,12.701336,53.402077,-17.192384,-0.938097,-0.897468,16.513058,53.858463,-1.239352,0.386629,16.513058,-162.568203,-24.919475,-1.187842,-0.523933,4
0.0,22.1549,8.167519,43.619105,12.16539,-79.019565,46.469617,227.538311,12.151006,53.753321,-18.289266,-0.928024,-0.897542,15.070196,54.239617,-1.240967,0.356106,15.070196,-163.553241,-25.177231,-1.183694,-0.51544,4
0.0,22.261934,7.372117,44.054969,9.245347,-80.041287,40.70578,226.790862,11.59819,54.053473,-19.399977,-0.919134,-0.898255,13.614086,54.589901,-1.243206,0.325744,13.614086,-164.52674,-25.434308,-1.180724,-0.507503,4
0.0,22.339878,6.56708,44.433266,6.346993,-80.947192,34.955573,226.060317,11.042226,54.302694,-20.521068,-0.91137,-0.899617,12.144173,54.910153,-1.24604,0.29545,12.144173,-165.490739,-25.69114,-1.178909,-0.500082,4
0.0,22.388937,5.753549,44.754112,3.467862,-81.740331,29.214713,225.344925,10.482419,54.501115,-21.649317,-0.904683,-0.90164,10.659937,55.20104,-1.249443,0.265138,10.659937,-166.447192,-25.948152,-1.178228,-0.493137,4
0.0,22.409291,4.932641,45.017578,0.605558,-82.423163,23.478913,224.643054,9.918044,54.648839,-22.781673,-0.899032,-0.904338,9.160899,55.463067,-1.253392,0.234724,9.160899,-167.397987,-26.205763,-1.178673,-0.486637,4
0.0,22.401096,4.105447,45.223693,-2.242247,-82.997594,17.743869,223.953177,9.348339,54.745943,-23.915202,-0.894383,-0.907728,7.646616,55.696589,-1.257865,0.204126,7.646616,-168.344962,-26.464391,-1.180239,-0.480549,4
0.0,22.364486,3.273046,45.372444,-5.077825,-83.464988,12.005253,223.273852,8.772501,54.792471,-25.047042,-0.89071,-0.911828,6.116684,55.901812,-1.262844,0.173263,6.116684,-169.289924,-26.724452,-1.182928,-0.474844,4
0.0,22.299572,2.436501,45.463772,-7.903394,-83.826192,6.258703,222.603711,8.189682,54.788443,-26.174354,-0.887994,-0.916661,4.570738,56.078802,-1.268315,0.142056,4.570738,-170.234667,-26.98637,-1.18675,-0.469496,4
0.0,22.206443,1.596875,45.497577,-10.721128,-84.081535,0.499813,221.941447,7.598983,54.733846,-27.294275,-0.886221,-0.922254,3.00845,56.227485,-1.274263,0.110425,3.00845,-171.180984,-27.250572,-1.191722,-0.464477,4
0.0,-10.310585,11.990762,9.9246,124.451446,17.75898,131.407791,244.705099,67.494574,15.710633,-115.976757,-2.647939,-2.275009,100.08474,39.176568,-0.914984,3.368984,100.08474,162.809225,21.130241,3.011273,-1.766207,5
0.0,-9.025691,12.1192,11.196407,132.335212,7.930697,122.798829,241.817788,61.859337,16.521293,-107.31057,-2.413924,-2.49389,94.001101,42.663829,-1.290956,3.221793,94.001101,168.985344,21.546998,3.006118,-1.73487,5
0.0,-7.667756,12.149595,12.377657,139.052949,-1.833337,113.315323,240.148533,56.520242,17.35164,-98.767738,-2.225163,-2.620432,87.595174,45.507501,-1.645143,3.018529,87.595174,174.795626,21.847428,2.981811,-1.710794,5
0.0,-6.248619,12.08306,13.46018,144.571809,-11.440673,103.072706,239.128506,51.468702,18.190637,-90.466126,-2.067608,-2.693888,80.927797,47.727239,-1.969295,2.76657,80.927797,-179.724068,22.050143,2.944152,-1.692336,5
0.0,-4.780359,11.921588,14.436969,148.876947,-20.807367,92.188334,238.493728,46.681196,19.028776,-82.473648,-1.933212,-2.734149,74.092497,49.348973,-2.25508,2.475377,74.092497,-174.538522,22.170493,2.897612,-1.678308,5
0.0,-3.275117,11.667967,15.302192,151.969511,-29.858804,80.778506,238.106038,42.130551,19.857915,-74.82332,-1.816928,-2.75275,67.20784,50.406363,-2.495517,2.156676,67.20784,-169.614691,22.220892,2.845539,-1.667862,5
